Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation
10/24/2024 12:02:00 am,1194.800625,,36.861895,
10/24/2024 12:04:00 am,1199.5653,,37.90242,
10/24/2024 12:06:00 am,1199.5653,1200.0,37.90242,-0.43470000000002074
10/24/2024 12:08:00 am,1193.5205999999998,1200.0,39.70821,-6.479400000000169
10/24/2024 12:10:00 am,1204.11075,1200.0,38.29466,4.110750000000053
10/24/2024 12:12:00 am,1201.11375,1200.0,37.43541,1.1137499999999818
10/24/2024 12:16:00 am,1196.1282,1200.0,37.63421,-3.8717999999998938
10/24/2024 12:18:00 am,1209.1386,1200.0,38.900965,9.138599999999997
10/24/2024 12:20:00 am,1166.25975,1200.0,36.53151,-33.74025000000006
10/24/2024 12:22:00 am,1227.93885,1200.0,38.05413,27.938850000000002
10/24/2024 12:24:00 am,1173.02475,1200.0,36.01077,-26.97524999999996
10/24/2024 12:26:00 am,1200.3819,1200.0,40.13501,0.38190000000008695
10/24/2024 12:28:00 am,1204.4209500000002,1200.0,39.71023,4.420950000000175
10/24/2024 12:30:00 am,1208.4132,1200.0,38.40463,8.41319999999996
10/24/2024 12:32:00 am,1208.9187,1200.0,36.65652,8.918699999999944
10/24/2024 12:34:00 am,1205.46405,1200.0,35.59479,5.464050000000043
10/24/2024 12:36:00 am,1194.9285,1200.0,35.555865,-5.0715000000000146
10/24/2024 12:40:00 am,1194.35445,1200.0,37.05867,-5.645549999999957
10/24/2024 12:42:00 am,1193.1855,1200.0,38.36658,-6.814499999999953
10/24/2024 12:44:00 am,1189.7502,1200.0,40.034,-10.24980000000005
10/24/2024 12:46:00 am,1224.6372,1200.0,35.86964,24.637199999999893
10/24/2024 12:48:00 am,1202.8062,1200.0,38.237015,2.80619999999999
10/24/2024 12:50:00 am,1183.7403,1200.0,36.72916,-16.259700000000066
10/24/2024 12:52:00 am,1186.8724499999998,1200.0,39.10376,-13.127550000000156
10/24/2024 12:54:00 am,1206.98445,1200.0,39.14215,6.984449999999924
10/24/2024 12:56:00 am,1207.44075,1200.0,37.143,7.44074999999998
10/24/2024 12:58:00 am,1210.33155,1200.0,35.02798,10.331550000000107
10/24/2024 1:00:00 am,1188.786,1200.0,36.21732,-11.213999999999942
10/24/2024 1:04:00 am,1186.5709499999998,1200.0,38.17124,-13.429050000000188
10/24/2024 1:06:00 am,1204.355775,1200.0,39.40019,4.355774999999994
10/24/2024 1:08:00 am,1201.3779,1200.0,38.39149,1.3778999999999542
10/24/2024 1:10:00 am,1201.1526,1200.0,37.64333,1.152599999999893
10/24/2024 1:12:00 am,1191.85515,1200.0,38.077,-8.144849999999906
10/24/2024 1:14:00 am,1210.204275,1200.0,37.87709,10.204275000000052
