Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation,ratio,hydrate_flag,severity
2024-10-04 00:02:00,769.6177499999999,,43.854185,,17.549471048202125,False,none
2024-10-04 00:04:00,770.5826500000005,,43.850995,,17.572751769942748,False,none
2024-10-04 00:06:00,771.1929,750.0,43.850595,21.19290000000001,17.586828639383345,False,none
2024-10-04 00:08:00,771.0110999999999,750.0,43.85021,21.011099999999946,17.58283711754174,False,none
2024-10-04 00:10:00,771.6737250000001,750.0,43.84792,21.673725000000104,17.598867289486027,False,none
2024-10-04 00:12:00,770.500575,750.0,43.848245,20.500575000000023,17.5719820713463,False,none
2024-10-04 00:14:00,769.0673999999999,750.0,43.855285,19.067399999999907,17.536481634995642,False,none
2024-10-04 00:16:00,769.1381999999999,750.0,43.852055,19.13819999999987,17.53938783484605,False,none
2024-10-04 00:18:00,771.164925,750.0,43.854515,21.16492500000004,17.58461871029699,False,none
2024-10-04 00:20:00,769.32315,750.0,43.85491,19.32315000000005,17.542463318246465,False,none
2024-10-04 00:22:00,770.1642,750.0,43.85392,20.16420000000005,17.56203778362345,False,none
2024-10-04 00:26:00,768.6043500000001,750.0,43.855675,18.604350000000068,17.525767189765066,False,none
2024-10-04 00:28:00,768.5740499999999,750.0,43.8555,18.574049999999943,17.5251462188323,False,none
2024-10-04 00:30:00,770.3856000000001,750.0,43.85299,20.385600000000068,17.567458912151718,False,none
2024-10-04 00:32:00,770.381175,750.0,43.85372,20.381174999999985,17.56706557619285,False,none
2024-10-04 00:34:00,769.74045,750.0,43.85341,19.74045000000001,17.552579149489176,False,none
2024-10-04 00:36:00,770.2082250000001,750.0,43.852075,20.208225000000084,17.563780619275146,False,none
2024-10-04 00:38:00,772.2862499999999,750.0,43.84641,22.28624999999988,17.61344315304263,False,none
2024-10-04 00:40:00,771.7146749999999,750.0,43.849405,21.714674999999943,17.59920516595379,False,none
2024-10-04 00:42:00,772.868025,750.0,43.845555,22.86802499999999,17.627055353729702,False,none
2024-10-04 00:44:00,773.6668500000001,750.0,43.84745,23.666850000000068,17.644511824518872,False,none
2024-10-04 00:46:00,773.2974,750.0,43.84348,23.29740000000004,17.637682957648437,False,none
2024-10-04 00:50:00,774.126,750.0,43.843205,24.125999999999976,17.656692753187183,False,none
2024-10-04 00:52:00,773.64555,750.0,43.8436733333333,23.64554999999996,17.645545894801103,False,none
2024-10-04 00:54:00,772.968975,750.0,43.844955,22.968975,17.629599004035928,False,none
2024-10-04 00:56:00,771.4329749999999,750.0,43.85132,21.432974999999946,17.592012623565264,False,none
2024-10-04 00:58:00,767.9096999999999,750.0,43.85885,17.90969999999993,17.508660167788257,False,none
2024-10-04 01:00:00,767.923725,750.0,43.85898,17.92372499999999,17.50892804620627,False,none
2024-10-04 01:02:00,767.7415000000005,750.0,43.85902,17.741500000000542,17.504757288238554,False,none
2024-10-04 01:04:00,768.5571,750.0,43.85569,18.55709999999999,17.524683798157092,False,none
2024-10-04 01:06:00,768.68325,750.0,43.856575,18.683250000000044,17.527206581909326,False,none
2024-10-04 01:08:00,767.0597250000001,750.0,43.859015,17.05972500000007,17.48921458906453,False,none
2024-10-04 01:10:00,767.3344500000001,750.0,43.860195,17.33445000000006,17.495007717133955,False,none
2024-10-04 01:14:00,766.00545,750.0,43.8615,16.005449999999996,17.464187271297153,False,none
2024-10-04 01:16:00,766.7844,750.0,43.8622033333333,16.784400000000005,17.48166625768383,False,none
2024-10-04 01:18:00,768.617625,750.0,43.852695,18.617624999999972,17.52726086731956,False,none
2024-10-04 01:20:00,769.8596249999999,750.0,43.8518,19.859624999999937,17.555941261248112,False,none
2024-10-04 01:22:00,770.499975,750.0,43.85107,20.49997499999995,17.570836355874555,False,none
2024-10-04 01:24:00,771.79365,750.0,43.849085,21.79364999999996,17.601134664497557,False,none
2024-10-04 01:26:00,772.9551,750.0,43.8456033333333,22.955100000000016,17.629021868479263,False,none
2024-10-04 01:28:00,772.74495,750.0,43.84264,22.744950000000017,17.62542013893324,False,none
2024-10-04 01:30:00,770.1711,750.0,43.84674,20.171100000000024,17.56507097220911,False,none
2024-10-04 01:32:00,771.9664500000001,750.0,43.84853,21.966450000000123,17.605298284799975,False,none
2024-10-04 01:34:00,771.29835,750.0,43.84812,21.298350000000028,17.590226217224366,False,none
2024-10-04 01:38:00,769.50135,750.0,43.8537233333333,19.50135,17.547001520281416,False,none
2024-10-04 01:40:00,770.8338749999999,750.0,43.851155,20.83387499999992,17.578416691647003,False,none
2024-10-04 01:42:00,769.572675,750.0,43.85474,19.572675000000004,17.548221127294337,False,none
2024-10-04 01:44:00,768.0093,750.0,43.86225,18.009300000000053,17.50957372227827,False,none
2024-10-04 01:46:00,768.95145,750.0,43.85667,18.951450000000023,17.53328399078179,False,none
2024-10-04 01:48:00,768.362625,750.0,43.856535,18.36262499999998,17.519911798777535,False,none
2024-10-04 01:50:00,769.3242499999994,750.0,43.8521666666667,19.32424999999944,17.543585835743553,False,none
2024-10-04 01:52:00,769.8854999999999,750.0,43.854775,19.885499999999865,17.555340324970313,False,none
2024-10-04 01:54:00,770.4711,750.0,43.853275,20.47109999999998,17.569294425558866,False,none
2024-10-04 01:56:00,772.018125,750.0,43.84875,22.01812500000005,17.606388437526725,False,none
2024-10-04 01:58:00,768.7746749999999,750.0,43.85778,18.77467499999989,17.528809597749817,False,none
2024-10-04 02:02:00,772.1599000000006,750.0,43.84793,22.15990000000056,17.609951028475017,False,none
2024-10-04 02:04:00,771.19695,750.0,43.84755,21.19695000000001,17.58814232494176,False,none
2024-10-04 02:06:00,772.5428999999999,750.0,43.84761,22.54289999999992,17.618814343586795,False,none
2024-10-04 02:08:00,772.930125,750.0,43.84476,22.930124999999972,17.628791331050735,False,none
2024-10-04 02:10:00,773.18475,750.0,43.844015,23.184750000000008,17.634898400614087,False,none
2024-10-04 02:12:00,772.6706999999999,750.0,43.84469,22.670699999999897,17.622902568133107,False,none
2024-10-04 02:14:00,771.6218500000006,750.0,43.8497766666667,21.621850000000563,17.596939110218198,False,none
2024-10-04 02:16:00,770.82075,750.0,43.84902,20.820749999999972,17.578973258695402,False,none
2024-10-04 02:18:00,770.12835,750.0,43.85088,20.128349999999955,17.562437743552696,False,none
2024-10-04 02:20:00,770.6007749999999,750.0,43.851095,20.600774999999885,17.57312502686649,False,none
2024-10-04 02:24:00,770.333475,750.0,43.852915,20.33347500000002,17.56630032461924,False,none
2024-10-04 02:26:00,770.35365,750.0,43.8533633333333,20.353650000000016,17.566580792092815,False,none
2024-10-04 02:28:00,770.266275,750.0,43.85208,20.26627499999995,17.56510238510921,False,none
2024-10-04 02:30:00,772.953825,750.0,43.84787,22.95382500000005,17.62808147807408,False,none
2024-10-04 02:32:00,769.6722750000001,750.0,43.85481,19.672275000000127,17.55046424782139,False,none
2024-10-04 02:34:00,772.223475,750.0,43.84901,22.223475000000008,17.610967157525337,False,none
2024-10-04 02:36:00,770.9052499999995,750.0,43.8497166666667,20.90524999999945,17.58062100743332,False,none
2024-10-04 02:38:00,772.764225,750.0,43.846885,22.76422500000001,17.624153346355165,False,none
2024-10-04 02:40:00,772.6071000000001,750.0,43.845545,22.60710000000006,17.621108370303073,False,none
2024-10-04 02:42:00,771.0907500000001,750.0,43.84998,21.09075000000007,17.584745762711865,False,none
2024-10-04 02:44:00,771.289575,750.0,43.84789,21.289575000000013,17.59011836145365,False,none
2024-10-04 02:48:00,770.742675,750.0,43.85128,20.742674999999963,17.57628682674713,False,none
2024-10-04 02:50:00,769.4388499999995,750.0,43.8553733333333,19.438849999999547,17.544916198790393,False,none
2024-10-04 02:52:00,769.4372250000001,750.0,43.85469,19.43722500000013,17.545152525305735,False,none
2024-10-04 02:54:00,768.343875,750.0,43.85877,18.343875000000025,17.51859149264788,False,none
2024-10-04 02:56:00,766.9251750000001,750.0,43.859515,16.92517500000008,17.48594746202734,False,none
2024-10-04 02:58:00,769.7448749999999,750.0,43.853295,19.744874999999865,17.552726083638635,False,none
2024-10-04 03:00:00,769.3806,750.0,43.8543433333333,19.38059999999996,17.54400001276956,False,none
2024-10-04 03:02:00,771.2109750000001,750.0,43.849965,21.21097500000008,17.587493513392772,False,none
2024-10-04 03:04:00,772.8706500000001,750.0,43.84481,22.87065000000007,17.627414738483303,False,none
2024-10-04 03:06:00,772.6885500000001,750.0,43.844735,22.68855000000008,17.62329159932202,False,none
2024-10-04 03:08:00,771.6551999999999,750.0,43.848755,21.655199999999923,17.598109684071986,False,none
2024-10-04 03:12:00,773.1138000000001,750.0,43.844735,23.113800000000083,17.63299059738872,False,none
2024-10-04 03:14:00,772.9859999999999,750.0,43.84551,22.98599999999988,17.62976414232609,False,none
2024-10-04 03:16:00,772.620975,750.0,43.847105,22.620975000000044,17.62079788391959,False,none
2024-10-04 03:18:00,772.0884,750.0,43.84928,22.08839999999998,17.607778280509965,False,none
2024-10-04 03:20:00,771.795075,750.0,43.84962,21.795075,17.600952414182835,False,none
2024-10-04 03:22:00,772.658925,750.0,43.84365,22.658924999999957,17.62305202691838,False,none
2024-10-04 03:24:00,773.6374999999995,750.0,43.8433566666667,23.63749999999948,17.645489734780774,False,none
2024-10-04 03:26:00,776.2608749999999,750.0,43.837175,26.260874999999945,17.707821614873676,False,none
2024-10-04 03:28:00,776.547525,750.0,43.83623,26.54752499999995,17.714742463026585,False,none
2024-10-04 03:30:00,775.2555,750.0,43.839505,25.255499999999984,17.683947389460716,False,none
