Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation,ratio,hydrate_flag,severity
2024-10-14 00:00:00,1467.3729,,,,,False,none
2024-10-14 00:02:00,1466.604825,,,,,False,none
2024-10-14 00:04:00,1469.3316,1455.0,,14.33159999999998,,False,none
2024-10-14 00:06:00,1470.3357,1455.0,,15.335700000000088,,False,none
2024-10-14 00:08:00,1468.70685,1455.0,26.18433,13.706850000000031,56.09106095133998,False,none
2024-10-14 00:10:00,1460.9364,1455.0,26.18433,5.936400000000049,55.79430140087602,False,none
2024-10-14 00:12:00,1470.5415,1455.0,26.18433,15.541500000000042,56.16112766681447,False,none
2024-10-14 00:14:00,1463.54265,1455.0,26.18433,8.542650000000094,55.893836122596994,False,none
2024-10-14 00:16:00,1468.5693,1455.0,26.18433,13.569300000000112,56.08580780947995,False,none
2024-10-14 00:18:00,1466.0652,1455.0,26.18433,11.065200000000004,55.990174275988736,False,none
2024-10-14 00:22:00,1466.14275,1455.0,26.18433,11.142749999999978,55.99313597101778,False,none
2024-10-14 00:24:00,1468.08645,1455.0,26.18433,13.086450000000012,56.06736739110758,False,none
2024-10-14 00:26:00,1469.53065,1455.0,26.18433,14.530649999999923,56.12252251632942,False,none
2024-10-14 00:28:00,1471.30965,1455.0,26.18433,16.30964999999992,56.19046391486817,False,none
2024-10-14 00:30:00,1473.05655,1455.0,26.18433,18.056550000000016,56.25717938935234,False,none
2024-10-14 00:32:00,1470.72885,1455.0,26.18433,15.728849999999966,56.16828270954422,False,none
2024-10-14 00:34:00,1476.54,1455.0,26.18433,21.539999999999964,56.390215063742325,False,none
2024-10-14 00:36:00,1471.85835,1455.0,26.18433,16.858349999999973,56.21141919613754,False,none
2024-10-14 00:38:00,1478.62185,1455.0,26.18433,23.621849999999995,56.46972254016047,False,none
2024-10-14 00:40:00,1475.46225,1455.0,26.18433,20.46225000000004,56.34905495004073,False,none
2024-10-14 00:42:00,1474.970025,1455.0,26.18433,19.97002500000008,56.33025649310103,False,none
2024-10-14 00:46:00,1471.2525,1455.0,26.18433,16.252500000000055,56.188281311761656,False,none
2024-10-14 00:48:00,1469.8339500000002,1455.0,26.18433,14.833950000000186,56.13410578006007,False,none
2024-10-14 00:50:00,1471.3899499999995,1455.0,26.18433,16.389949999999544,56.19353063454362,False,none
2024-10-14 00:52:00,1471.9224,1455.0,26.18433,16.922399999999925,56.21386531562961,False,none
2024-10-14 00:54:00,1478.9943,1455.0,26.18433,23.994300000000067,56.48394669636382,False,none
2024-10-14 00:56:00,1468.42935,1455.0,26.18433,13.429350000000111,56.08046300974667,False,none
2024-10-14 00:58:00,1474.1958,1455.0,26.18433,19.195799999999963,56.30068823605568,False,none
2024-10-14 01:00:00,1477.5744,1455.0,26.18433,22.57439999999997,56.42971960710853,False,none
2024-10-14 01:02:00,1473.17325,1455.0,26.18433,18.173250000000053,56.2616362534386,False,none
2024-10-14 01:04:00,1472.58075,1455.0,26.18433,17.58075000000008,56.239008215982615,False,none
2024-10-14 01:06:00,1480.91055,1455.0,26.18433,25.910550000000057,56.557129779528445,False,none
2024-10-14 01:10:00,1479.431925,1455.0,26.18433,24.43192500000009,56.50065993668733,False,none
2024-10-14 01:12:00,1478.5734,1455.0,26.18433,23.573399999999992,56.46787219684445,False,none
2024-10-14 01:14:00,1489.563375,1455.0,26.18433,34.56337499999995,56.8875879199506,False,none
2024-10-14 01:16:00,1485.97815,1455.0,26.18433,30.978149999999918,56.75066537887355,False,none
2024-10-14 01:18:00,1495.8405,1455.0,26.18433,40.84050000000002,57.12731622309985,False,none
2024-10-14 01:20:00,1483.7355,1455.0,26.18433,28.7355,56.66501682494836,False,none
2024-10-14 01:22:00,1483.10655,1455.0,26.18433,28.10654999999997,56.64099673354254,False,none
2024-10-14 01:24:00,1480.998,1455.0,26.18433,25.998000000000047,56.560469563284606,False,none
2024-10-14 01:26:00,1484.2278,1455.0,26.18433,29.22779999999989,56.6838181461966,False,none
2024-10-14 01:28:00,1483.03725,1455.0,26.18433,28.037250000000085,56.63835011245276,False,none
2024-10-14 01:32:00,1486.01595,1455.0,26.18433,31.01594999999997,56.75210899037707,False,none
2024-10-14 01:34:00,1479.3629999999998,1455.0,26.18433,24.36299999999983,56.49802763714023,False,none
2024-10-14 01:36:00,1486.06005,1455.0,26.18433,31.060050000000047,56.75379320379785,False,none
2024-10-14 01:38:00,1485.19875,1455.0,26.18433,30.198750000000015,56.72089948453904,False,none
2024-10-14 01:40:00,1485.616275,1455.0,26.18433,30.616275000000087,56.73684509017416,False,none
2024-10-14 01:42:00,1483.25775,1455.0,26.18433,28.257749999999987,56.64677117955663,False,none
2024-10-14 01:44:00,1486.8786,1455.0,26.18433,31.87860000000001,56.78505426718958,False,none
2024-10-14 01:46:00,1485.5124,1455.0,26.18433,30.51240000000007,56.73287802284802,False,none
2024-10-14 01:48:00,1486.0324500000002,1455.0,26.18433,31.032450000000157,56.7527391382556,False,none
2024-10-14 01:50:00,1490.4234,1455.0,26.18433,35.4233999999999,56.92043294596424,False,none
2024-10-14 01:52:00,1486.7442,1455.0,26.18433,31.74420000000009,56.77992142628817,False,none
2024-10-14 01:56:00,1487.2313250000002,1455.0,26.18433,32.2313250000002,56.79852511024725,False,none
2024-10-14 01:58:00,1489.6707,1455.0,26.18433,34.6706999999999,56.89168674546952,False,none
2024-10-14 02:00:00,1486.36725,1455.0,26.18433,31.367250000000013,56.7655254115725,False,none
2024-10-14 02:02:00,1489.1514,1455.0,26.18433,34.15139999999997,56.871854273147335,False,none
2024-10-14 02:04:00,1488.556725,1455.0,26.18433,33.556724999999915,56.84914317074372,False,none
2024-10-14 02:06:00,1486.4583,1455.0,26.18433,31.45830000000001,56.76900268213852,False,none
2024-10-14 02:08:00,1483.5015,1455.0,26.18433,28.50150000000008,56.65608018230751,False,none
2024-10-14 02:10:00,1491.7167,1455.0,26.18433,36.716699999999946,56.96982508240615,False,none
2024-10-14 02:12:00,1488.820725,1455.0,26.18433,33.82072500000004,56.85922553680007,False,none
2024-10-14 02:14:00,1493.08005,1455.0,26.18433,38.08005000000003,57.02189248302325,False,none
2024-10-14 02:16:00,1490.81865,1455.0,26.18433,35.818649999999934,56.93552785196337,False,none
2024-10-14 02:20:00,1485.033,1455.0,26.18433,30.0329999999999,56.71456936266844,False,none
2024-10-14 02:22:00,1487.5715249999998,1455.0,26.18433,32.57152499999984,56.811517613778925,False,none
2024-10-14 02:24:00,1490.294025,1455.0,26.18433,35.29402499999992,56.91549201373493,False,none
2024-10-14 02:26:00,1497.4503,1455.0,26.18433,42.45029999999997,57.18879574157521,False,none
2024-10-14 02:28:00,1492.20525,1455.0,26.18433,37.20524999999998,56.98848318822746,False,none
2024-10-14 02:30:00,1488.551475,1455.0,26.18433,33.55147499999998,56.84894266914601,False,none
2024-10-14 02:32:00,1494.92205,1455.0,26.18433,39.9220499999999,57.09223990073452,False,none
2024-10-14 02:34:00,1495.3194,1455.0,26.18433,40.31940000000009,57.10741500737274,False,none
2024-10-14 02:36:00,1495.4005000000006,1455.0,26.18433,40.40050000000065,57.11051227967264,False,none
2024-10-14 02:38:00,1502.5035,1455.0,26.18433,47.50350000000003,57.38178139368088,False,none
2024-10-14 02:40:00,1497.111975,1455.0,26.18433,42.11197500000003,57.17587484575699,False,none
2024-10-14 02:44:00,1496.76015,1455.0,26.18433,41.76015000000007,57.1624383744018,False,none
2024-10-14 02:46:00,1487.9634,1455.0,26.18433,32.96340000000009,56.826483625893815,False,none
2024-10-14 02:48:00,1492.6827,1455.0,26.18433,37.68270000000007,57.00671737638504,False,none
2024-10-14 02:50:00,1495.9545,1455.0,26.18433,40.95450000000005,57.131669972078726,False,none
2024-10-14 02:52:00,1500.245175,1455.0,26.18433,45.24517500000002,57.295534199271096,False,none
2024-10-14 02:54:00,1499.886525,1455.0,26.18433,44.88652499999989,57.28183707583887,False,none
2024-10-14 02:56:00,1499.8269,1455.0,26.18433,44.82690000000002,57.27955995055058,False,none
2024-10-14 02:58:00,1487.34795,1455.0,26.18433,32.34795000000008,56.80297911002497,False,none
2024-10-14 03:00:00,1493.147149999999,1455.0,26.18433,38.1471499999991,57.02445508439586,False,none
2024-10-14 03:02:00,1498.17795,1455.0,26.18433,43.17795000000001,57.216585263018,False,none
2024-10-14 03:04:00,1498.7139,1455.0,26.18433,43.71389999999997,57.23705361183578,False,none
2024-10-14 03:08:00,1491.09975,1455.0,26.18433,36.099750000000085,56.946263280366544,False,none
2024-10-14 03:10:00,1494.8061,1455.0,26.18433,39.806100000000015,57.08781167973365,False,none
2024-10-14 03:12:00,1495.0195000000006,1455.0,26.18433,40.01950000000056,57.09596159229587,False,none
2024-10-14 03:14:00,1491.4932,1455.0,26.18433,36.49319999999989,56.96128944296073,False,none
2024-10-14 03:16:00,1489.70955,1455.0,26.18433,34.70955000000004,56.89317045729259,False,none
2024-10-14 03:18:00,1494.015,1455.0,26.18433,39.0150000000001,57.057598953267096,False,none
2024-10-14 03:20:00,1493.653875,1455.0,26.18433,38.65387499999997,57.04380730765309,False,none
2024-10-14 03:22:00,1487.6867000000009,1455.0,26.18433,32.68670000000088,56.81591623692494,False,none
2024-10-14 03:24:00,1485.35145,1455.0,26.18433,30.351450000000117,56.7267312167239,False,none
2024-10-14 03:26:00,1489.0540500000002,1455.0,26.18433,34.05405000000019,56.86813640066407,False,none
2024-10-14 03:28:00,1484.362875,1455.0,26.18433,29.36287500000003,56.68897676587486,False,none
2024-10-14 03:32:00,1492.3901999999998,1455.0,26.18433,37.39019999999982,56.99554657308397,False,none
2024-10-14 03:34:00,1484.5695,1455.0,26.18433,29.569500000000065,56.69686793589907,False,none
2024-10-14 03:36:00,1492.2572500000006,1455.0,26.18433,37.25725000000057,56.99046910881434,False,none
2024-10-14 03:38:00,1482.62295,1455.0,26.18433,27.622949999999943,56.62252767208479,False,none
2024-10-14 03:40:00,1487.4051,1455.0,26.18433,32.40509999999995,56.80516171313148,False,none
2024-10-14 03:42:00,1483.8156,1455.0,26.18433,28.815599999999904,56.66807590646772,False,none
2024-10-14 03:44:00,1486.213875,1455.0,26.18433,31.21387499999992,56.75966790061079,False,none
2024-10-14 03:46:00,1483.77675,1455.0,26.18433,28.776749999999996,56.66659219464466,False,none
2024-10-14 03:48:00,1488.666675,1455.0,26.18433,33.66667499999994,56.85334224706151,False,none
2024-10-14 03:50:00,1493.8242,1455.0,26.18433,38.82420000000002,57.05031215234455,False,none
2024-10-14 03:54:00,1493.68425,1455.0,26.18433,38.68425000000002,57.04496735261128,False,none
2024-10-14 03:56:00,1502.44875,1455.0,26.18433,47.44875000000002,57.3796904484476,False,none
2024-10-14 03:58:00,1498.968,1455.0,26.18433,43.96800000000008,57.24675788916501,False,none
2024-10-14 04:00:00,1502.763,1455.0,26.18433,47.76299999999992,57.39169190122489,False,none
2024-10-14 04:02:00,1501.42275,1455.0,26.18433,46.42274999999995,57.340506707637736,False,none
2024-10-14 04:04:00,1506.29625,1455.0,26.18433,51.2962500000001,57.52662947648461,False,none
2024-10-14 04:06:00,1509.4995,1455.0,26.18433,54.4994999999999,57.64896409417388,False,none
2024-10-14 04:08:00,1505.0895,1455.0,26.18433,50.08950000000005,57.48054275209639,False,none
2024-10-14 04:10:00,1502.928400000005,1455.0,26.18433,47.92840000000501,57.3980086563225,False,none
2024-10-14 04:12:00,1502.781525,1455.0,26.18433,47.7815250000001,57.39239938543397,False,none
2024-10-14 04:14:00,1503.28725,1455.0,26.18433,48.287250000000085,57.41171341791064,False,none
2024-10-14 04:18:00,1499.2581,1455.0,26.18433,44.25810000000001,57.25783703459283,False,none
2024-10-14 04:20:00,1492.1237999999998,1455.0,26.18433,37.12379999999985,56.98537254915439,False,none
2024-10-14 04:22:00,1492.8746500000009,1455.0,26.18433,37.87465000000088,57.0140480967052,False,none
2024-10-14 04:24:00,1492.0854,1455.0,26.18433,37.085399999999936,56.98390602318257,False,none
2024-10-14 04:26:00,1495.808475,1455.0,26.18433,40.80847500000005,57.12609316335381,False,none
2024-10-14 04:28:00,1498.665,1455.0,26.18433,43.66499999999997,57.23518608266853,False,none
2024-10-14 04:30:00,1492.75695,1455.0,26.18433,37.75694999999996,57.00955304183838,False,none
2024-10-14 04:32:00,1494.965925,1455.0,26.18433,39.96592499999997,57.09391552122968,False,none
2024-10-14 04:34:00,1494.3984499999997,1455.0,26.18433,39.39844999999968,57.07224320805611,False,none
2024-10-14 04:36:00,1499.1129,1455.0,26.18433,44.11290000000008,57.25229173326184,False,none
2024-10-14 04:38:00,1497.22545,1455.0,26.18433,42.22544999999991,57.18020854457609,False,none
