Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation,ratio,hydrate_flag,severity
2024-10-31 00:00:00,559.0225499999999,543.0,44.65046,16.02254999999991,12.51997291853208,,
2024-10-31 00:14:00,549.6309,543.0,44.68318,6.630899999999997,12.30062184472994,,
2024-10-31 00:30:00,586.3567499999999,543.0,44.58979,43.35674999999992,13.150022684565233,,
2024-10-31 00:46:00,573.30135,543.0,44.62712,30.30134999999996,12.846478777926963,,
2024-10-31 01:00:00,564.6483000000001,543.0,44.64499,21.648300000000063,12.647517672195695,,
2024-10-31 01:14:00,559.5771,543.0,44.65577,16.577099999999973,12.530902501513244,,
2024-10-31 01:28:00,594.0436500000001,543.0,44.5543,51.04365000000007,13.333026217447028,,
2024-10-31 01:44:00,579.2346,543.0,44.60474,36.2346,12.98594274958222,,
2024-10-31 02:00:00,575.6688,543.0,44.612,32.66880000000003,12.903900295884515,,
2024-10-31 02:14:00,569.6556,543.0,44.63334,26.65560000000005,12.763006308736925,,
2024-10-31 02:30:00,556.50495,543.0,44.65831,13.504950000000008,12.461397442043822,,
2024-10-31 02:46:00,582.01815,543.0,44.58346,39.01814999999999,13.054575620644965,,
2024-10-31 03:00:00,583.23225,543.0,44.59333,40.23225000000002,13.078912249881316,,
2024-10-31 03:16:00,557.40765,543.0,44.62994,14.40764999999999,12.489545134947528,,
2024-10-31 03:28:00,559.6974,543.0,44.65321,16.697400000000016,12.534315002213727,,
2024-10-31 03:44:00,561.0645,543.0,44.64957,18.064499999999956,12.565955282436091,,
2024-10-31 04:00:00,574.6855499999999,543.0,44.61326,31.68554999999992,12.881496442985783,,
2024-10-31 04:14:00,577.60605,543.0,44.63443,34.60604999999998,12.940818332394969,,
2024-10-31 04:30:00,571.9866000000001,543.0,44.61763,28.986600000000067,12.8197441235673,,
2024-10-31 04:46:00,566.8248,543.0,44.64836,23.824799999999986,12.695310645228629,,
2024-10-31 04:58:00,576.3850500000001,543.0,44.33146,33.38505000000009,13.001715937169678,,
2024-10-31 05:14:00,574.7841,543.0,44.34416,31.784099999999967,12.961889457371612,,
2024-10-31 05:30:00,561.53055,543.0,44.39851,18.53054999999995,12.647508891627217,,
2024-10-31 05:44:00,546.55815,543.0,44.41094,3.558149999999955,12.306835883230573,,
2024-10-31 06:00:00,558.4390500000001,543.0,44.38026,15.439050000000066,12.583050437289012,,
2024-10-31 06:14:00,572.1432,543.0,44.3538,29.14319999999998,12.899530592643696,,
2024-10-31 06:30:00,567.6579,543.0,44.36668,24.65790000000004,12.79468961842536,,
2024-10-31 06:46:00,556.07025,543.0,44.39721,13.070249999999987,12.52489176684751,,
